timestamp,valor
2021-07-31 12:23:13,5.35
2021-07-31 12:24:13,5.34
2021-07-31 12:25:13,5.34
2021-07-31 12:26:13,5.34
2021-07-31 12:27:13,5.33
2021-07-31 12:28:13,5.34
2021-07-31 12:29:13,5.31
2021-07-31 12:30:13,5.31
2021-07-31 12:31:13,5.31
2021-07-31 12:32:13,5.29
2021-07-31 12:33:13,5.29
2021-07-31 12:34:13,5.28
2021-07-31 12:35:13,5.27
2021-07-31 12:36:13,5.25
2021-07-31 12:37:13,5.27
2021-07-31 12:38:13,5.25
2021-07-31 12:39:13,5.26
2021-07-31 12:40:13,5.25
2021-07-31 12:41:13,5.24
2021-07-31 12:42:13,5.21
2021-07-31 12:43:13,5.22
2021-07-31 12:44:13,5.21
2021-07-31 12:45:13,5.21
2021-07-31 12:46:13,5.19
2021-07-31 12:47:13,5.17
2021-07-31 12:48:13,5.17
2021-07-31 12:49:13,5.18
2021-07-31 12:50:13,5.15
2021-07-31 12:51:13,5.16
2021-07-31 12:52:13,5.15
2021-07-31 12:53:13,5.14
2021-07-31 12:54:13,5.14
2021-07-31 12:55:13,5.13
2021-07-31 12:56:13,5.13
2021-07-31 12:57:13,5.12
2021-07-31 12:58:13,5.12
2021-07-31 12:59:13,5.09
2021-07-31 13:00:13,5.1
2021-07-31 13:01:13,5.08
2021-07-31 13:02:13,5.07
2021-07-31 13:03:13,5.06
2021-07-31 13:04:13,5.06
2021-07-31 13:05:13,5.06
2021-07-31 13:06:13,5.05
2021-07-31 13:07:13,5.06
2021-07-31 13:08:13,5.03
2021-07-31 13:09:13,5.04
2021-07-31 13:10:13,5.03
2021-07-31 13:11:13,5.03
2021-07-31 13:12:13,5.02
2021-07-31 13:13:13,5.0
2021-07-31 13:14:13,5.0
2021-07-31 13:15:13,4.98
2021-07-31 13:16:13,4.98
2021-07-31 13:17:13,4.97
2021-07-31 13:18:13,4.95
2021-07-31 13:19:13,4.96
2021-07-31 13:20:13,4.96
2021-07-31 13:21:13,4.95
2021-07-31 13:22:13,4.95
2021-07-31 13:23:13,4.92
2021-07-31 13:24:13,4.92
2021-07-31 13:25:13,4.91
2021-07-31 13:26:13,4.9
2021-07-31 13:27:13,4.91
2021-07-31 13:28:13,4.89
2021-07-31 13:29:13,4.9
2021-07-31 13:30:13,4.89
2021-07-31 13:31:13,4.87
2021-07-31 13:32:13,4.87
2021-07-31 13:33:13,4.86
2021-07-31 13:34:13,4.85
2021-07-31 13:35:13,4.86
2021-07-31 13:36:13,4.85
2021-07-31 13:37:13,4.83
2021-07-31 13:38:13,4.83
2021-07-31 13:39:13,4.83
2021-07-31 13:40:13,4.82
2021-07-31 13:41:13,4.8
2021-07-31 13:42:13,4.79
2021-07-31 13:43:13,4.79
2021-07-31 13:44:13,4.8
2021-07-31 13:45:13,4.77
2021-07-31 13:46:13,4.77
2021-07-31 13:47:13,4.76
2021-07-31 13:48:13,4.77
2021-07-31 13:49:13,4.75
2021-07-31 13:50:13,4.75
2021-07-31 13:51:13,4.75
2021-07-31 13:52:13,4.72
2021-07-31 13:53:13,4.72
2021-07-31 13:54:13,4.72
2021-07-31 13:55:13,4.74
2021-07-31 13:56:13,4.72
2021-07-31 13:57:13,4.7
2021-07-31 13:58:13,4.7
2021-07-31 13:59:13,4.71
2021-07-31 14:00:13,4.7
2021-07-31 14:01:14,4.67
2021-07-31 14:02:13,4.68
2021-07-31 14:03:13,4.66
2021-07-31 14:04:13,4.67
2021-07-31 14:05:13,4.67
2021-07-31 14:06:13,4.64
2021-07-31 14:07:13,4.65
2021-07-31 14:08:13,4.62
2021-07-31 14:09:13,4.62
2021-07-31 14:10:13,4.62
2021-07-31 14:11:13,4.62
2021-07-31 14:12:13,4.62
2021-07-31 14:13:13,4.6
2021-07-31 14:14:13,4.6
2021-07-31 14:15:13,4.58
2021-07-31 14:16:13,4.58
2021-07-31 14:17:13,4.58
2021-07-31 14:18:13,4.58
2021-07-31 14:19:13,4.56
2021-07-31 14:20:13,4.56
2021-07-31 14:21:13,4.56
2021-07-31 14:22:13,4.55
2021-07-31 14:23:13,4.55
2021-07-31 14:24:13,4.53
2021-07-31 14:25:13,4.52
2021-07-31 14:26:13,4.51
2021-07-31 14:27:13,4.5
2021-07-31 14:28:13,4.51
2021-07-31 14:29:13,4.49
2021-07-31 14:30:13,4.5
2021-07-31 14:31:13,4.48
2021-07-31 14:32:13,4.46
2021-07-31 14:33:13,4.48
2021-07-31 14:34:13,4.45
2021-07-31 14:35:13,4.45
2021-07-31 14:36:13,4.45
2021-07-31 14:37:13,4.46
2021-07-31 14:38:13,4.45
2021-07-31 14:39:13,4.43
2021-07-31 14:40:13,4.44
2021-07-31 14:41:13,4.42
2021-07-31 14:42:13,4.41
2021-07-31 14:43:13,4.42
2021-07-31 14:44:13,4.47
2021-07-31 14:45:13,4.57
2021-07-31 14:46:13,4.69
2021-07-31 14:47:13,4.8
2021-07-31 14:48:13,4.92
2021-07-31 14:49:13,5.02
2021-07-31 14:50:13,5.12
2021-07-31 14:51:13,5.23
2021-07-31 14:52:13,5.32
2021-07-31 14:53:13,5.46
2021-07-31 14:54:13,5.49
2021-07-31 14:55:13,5.48
2021-07-31 14:56:13,5.47
2021-07-31 14:57:13,5.45
2021-07-31 14:58:13,5.46
2021-07-31 14:59:13,5.46
2021-07-31 15:00:13,5.46
2021-07-31 15:01:13,5.45
2021-07-31 15:02:13,5.44
2021-07-31 15:03:13,5.43
2021-07-31 15:04:13,5.43
2021-07-31 15:05:13,5.43
2021-07-31 15:06:13,5.44
2021-07-31 15:07:13,5.44
2021-07-31 15:08:13,5.42
2021-07-31 15:09:13,5.41
2021-07-31 15:10:13,5.42
2021-07-31 15:11:13,5.42
2021-07-31 15:12:13,5.42
2021-07-31 15:13:13,5.42
2021-07-31 15:14:13,5.4
2021-07-31 15:15:13,5.42
2021-07-31 15:16:13,5.42
2021-07-31 15:17:13,5.4
2021-07-31 15:18:13,5.39
2021-07-31 15:19:13,5.4
2021-07-31 15:20:13,5.39
2021-07-31 15:21:13,5.4
2021-07-31 15:22:13,5.39
