timestamp,valor
2021-08-29 12:12:43,5.03
2021-08-29 12:13:43,5.02
2021-08-29 12:14:43,5.01
2021-08-29 12:15:43,5.01
2021-08-29 12:16:43,5.01
2021-08-29 12:17:43,4.99
2021-08-29 12:18:43,4.99
2021-08-29 12:19:43,5.0
2021-08-29 12:20:43,5.0
2021-08-29 12:21:43,4.99
2021-08-29 12:22:43,4.97
2021-08-29 12:23:43,4.98
2021-08-29 12:24:43,4.95
2021-08-29 12:25:43,4.95
2021-08-29 12:26:43,4.95
2021-08-29 12:27:43,4.95
2021-08-29 12:28:43,4.95
2021-08-29 12:29:43,4.94
2021-08-29 12:30:43,4.92
2021-08-29 12:31:43,4.92
2021-08-29 12:32:43,4.92
2021-08-29 12:33:43,4.9
2021-08-29 12:34:43,4.91
2021-08-29 12:35:43,4.89
2021-08-29 12:36:43,4.9
2021-08-29 12:37:43,4.88
2021-08-29 12:38:43,4.87
2021-08-29 12:39:43,4.86
2021-08-29 12:40:43,4.86
2021-08-29 12:41:43,4.85
2021-08-29 12:42:43,4.84
2021-08-29 12:43:43,4.83
2021-08-29 12:44:43,4.84
2021-08-29 12:45:43,4.82
2021-08-29 12:46:43,4.83
2021-08-29 12:47:43,4.81
2021-08-29 12:48:43,4.81
2021-08-29 12:49:43,4.8
2021-08-29 12:50:43,4.79
2021-08-29 12:51:43,4.79
2021-08-29 12:52:43,4.79
2021-08-29 12:53:43,4.77
2021-08-29 12:54:43,4.78
2021-08-29 12:55:43,4.77
2021-08-29 12:56:43,4.77
2021-08-29 12:57:43,4.81
2021-08-29 12:58:43,4.92
2021-08-29 12:59:43,5.07
2021-08-29 13:00:43,5.16
2021-08-29 13:01:43,5.28
2021-08-29 13:02:43,5.4
2021-08-29 13:03:43,5.52
2021-08-29 13:04:43,5.63
2021-08-29 13:05:43,5.75
2021-08-29 13:06:43,5.79
2021-08-29 13:07:43,5.77
2021-08-29 13:08:43,5.78
2021-08-29 13:09:43,5.77
2021-08-29 13:10:44,5.74
2021-08-29 13:11:43,5.76
2021-08-29 13:12:43,5.75
2021-08-29 13:13:44,5.74
2021-08-29 13:14:43,5.73
2021-08-29 13:15:43,5.72
2021-08-29 13:16:43,5.73
2021-08-29 13:17:43,5.73
2021-08-29 13:18:43,5.73
2021-08-29 13:19:43,5.73
2021-08-29 13:20:43,5.72
2021-08-29 13:21:43,5.7
2021-08-29 13:22:43,5.71
2021-08-29 13:23:43,5.72
2021-08-29 13:24:43,5.72
2021-08-29 13:25:43,5.69
2021-08-29 13:26:43,5.71
2021-08-29 13:27:43,5.71
2021-08-29 13:28:43,5.69
2021-08-29 13:29:43,5.7
2021-08-29 13:30:43,5.7
2021-08-29 13:31:43,5.7
2021-08-29 13:32:43,5.68
2021-08-29 13:33:43,5.67
2021-08-29 13:34:43,5.67
2021-08-29 13:35:43,5.67
2021-08-29 13:36:43,5.64
2021-08-29 13:37:43,5.65
2021-08-29 13:38:43,5.64
2021-08-29 13:39:43,5.62
2021-08-29 13:40:43,5.63
2021-08-29 13:41:43,5.62
2021-08-29 13:42:43,5.61
2021-08-29 13:43:43,5.58
2021-08-29 13:44:43,5.58
2021-08-29 13:45:43,5.57
2021-08-29 13:46:43,5.56
2021-08-29 13:47:43,5.56
2021-08-29 13:48:43,5.54
2021-08-29 13:49:43,5.53
2021-08-29 13:50:43,5.53
2021-08-29 13:51:43,5.54
2021-08-29 13:52:43,5.51
2021-08-29 13:53:43,5.51
2021-08-29 13:54:43,5.49
2021-08-29 13:55:43,5.5
2021-08-29 13:56:43,5.49
2021-08-29 13:57:43,5.48
2021-08-29 13:58:43,5.46
2021-08-29 13:59:43,5.46
2021-08-29 14:00:43,5.45
2021-08-29 14:01:43,5.45
2021-08-29 14:02:43,5.43
2021-08-29 14:03:43,5.43
2021-08-29 14:04:43,5.41
2021-08-29 14:05:43,5.41
2021-08-29 14:06:43,5.41
2021-08-29 14:07:43,5.4
2021-08-29 14:08:43,5.38
2021-08-29 14:09:43,5.39
2021-08-29 14:10:43,5.38
2021-08-29 14:11:43,5.37
2021-08-29 14:12:43,5.36
2021-08-29 14:13:43,5.36
2021-08-29 14:14:43,5.35
2021-08-29 14:15:43,5.33
2021-08-29 14:16:43,5.31
2021-08-29 14:17:43,5.33
2021-08-29 14:18:43,5.3
2021-08-29 14:19:43,5.31
2021-08-29 14:20:43,5.3
2021-08-29 14:21:43,5.29
2021-08-29 14:22:43,5.29
2021-08-29 14:23:43,5.28
2021-08-29 14:24:43,5.26
2021-08-29 14:25:43,5.25
2021-08-29 14:26:43,5.26
2021-08-29 14:27:43,5.23
2021-08-29 14:28:43,5.25
2021-08-29 14:29:43,5.24
2021-08-29 14:30:43,5.23
2021-08-29 14:31:43,5.22
2021-08-29 14:32:43,5.19
2021-08-29 14:33:43,5.2
2021-08-29 14:34:43,5.18
2021-08-29 14:35:43,5.19
2021-08-29 14:36:43,5.16
2021-08-29 14:37:43,5.18
2021-08-29 14:38:43,5.18
2021-08-29 14:39:43,5.15
2021-08-29 14:40:43,5.14
2021-08-29 14:41:43,5.13
