timestamp,valor
2021-09-08 08:48:07,11.68
2021-09-08 08:49:07,11.95
2021-09-08 08:50:08,11.97
2021-09-08 08:51:07,11.95
2021-09-08 08:52:07,11.85
2021-09-08 08:53:08,11.96
2021-09-08 08:54:07,11.98
2021-09-08 08:55:07,11.91
2021-09-08 08:56:07,12.1
2021-09-08 08:57:07,12.0
2021-09-08 08:58:07,12.0
2021-09-08 08:59:07,11.99
2021-09-08 09:00:07,12.1
2021-09-08 09:01:07,11.76
2021-09-08 09:02:07,11.78
2021-09-08 09:03:07,12.01
2021-09-08 09:04:08,11.77
2021-09-08 09:05:08,11.87
2021-09-08 09:06:07,11.84
2021-09-08 09:07:07,11.89
2021-09-08 09:08:07,11.94
2021-09-08 09:09:07,11.93
2021-09-08 09:10:07,11.93
2021-09-08 09:11:07,11.89
2021-09-08 09:12:07,11.92
2021-09-08 09:13:07,11.92
2021-09-08 09:14:07,12.0
2021-09-08 09:15:07,11.96
2021-09-08 09:16:07,11.9
2021-09-08 09:17:07,11.89
2021-09-08 09:18:07,11.97
2021-09-08 09:19:07,11.79
2021-09-08 09:20:07,11.91
2021-09-08 09:21:07,11.97
2021-09-08 09:22:07,11.83
2021-09-08 09:23:07,11.82
2021-09-08 09:24:07,11.82
2021-09-08 09:25:07,11.82
2021-09-08 09:26:07,11.69
2021-09-08 09:27:07,11.73
2021-09-08 09:28:07,11.43
2021-09-08 09:29:07,11.47
2021-09-08 09:30:07,1260.41
2021-09-08 09:31:07,1247.84
2021-09-08 09:32:08,1229.51
2021-09-08 09:33:07,1246.35
2021-09-08 09:34:07,1221.07
2021-09-08 09:35:07,1236.52
2021-09-08 09:36:07,1224.76
2021-09-08 09:37:07,1228.22
2021-09-08 09:38:07,1224.21
2021-09-08 09:39:07,1224.21
2021-09-08 09:40:07,1206.69
2021-09-08 09:41:07,1219.81
2021-09-08 09:42:07,1176.12
2021-09-08 09:43:07,1097.26
2021-09-08 09:44:07,1019.84
2021-09-08 09:45:07,977.98
2021-09-08 09:46:07,1000.5
2021-09-08 09:47:07,932.62
2021-09-08 09:48:07,921.42
2021-09-08 09:49:07,923.95
2021-09-08 09:50:07,926.9
2021-09-08 09:51:07,921.69
2021-09-08 09:52:07,925.17
2021-09-08 09:53:08,923.63
2021-09-08 09:54:07,902.54
2021-09-08 09:55:07,922.07
2021-09-08 09:56:07,918.17
2021-09-08 09:57:07,916.95
2021-09-08 09:58:07,913.3
2021-09-08 09:59:07,904.91
2021-09-08 10:00:07,903.07
2021-09-08 10:01:07,905.86
2021-09-08 10:02:07,892.08
2021-09-08 10:03:07,905.87
2021-09-08 10:04:08,896.5
2021-09-08 10:05:07,894.91
2021-09-08 10:06:07,932.25
2021-09-08 10:07:07,926.51
2021-09-08 10:08:07,918.36
2021-09-08 10:09:07,918.03
2021-09-08 10:10:07,908.29
2021-09-08 10:11:07,11.88
2021-09-08 10:12:07,11.56
2021-09-08 10:13:07,920.08
2021-09-08 10:14:07,918.43
2021-09-08 10:15:07,910.97
2021-09-08 10:16:07,917.38
2021-09-08 10:17:07,924.5
2021-09-08 10:18:07,911.77
2021-09-08 10:19:07,918.45
2021-09-08 10:20:07,919.2
2021-09-08 10:21:07,919.82
2021-09-08 10:22:07,925.85
2021-09-08 10:23:07,918.88
2021-09-08 10:24:07,922.97
2021-09-08 10:25:07,922.97
2021-09-08 10:26:08,921.36
2021-09-08 10:27:07,911.88
2021-09-08 10:28:07,899.06
2021-09-08 10:29:07,894.49
2021-09-08 10:30:07,902.12
2021-09-08 10:31:07,920.01
2021-09-08 10:32:07,921.54
2021-09-08 10:33:07,903.61
2021-09-08 10:34:07,912.7
2021-09-08 10:35:07,909.68
2021-09-08 10:36:07,900.23
2021-09-08 10:37:07,967.79
2021-09-08 10:38:07,905.14
2021-09-08 10:39:07,910.1
2021-09-08 10:40:07,902.17
2021-09-08 10:41:07,909.51
2021-09-08 10:42:07,906.49
2021-09-08 10:43:07,919.37
2021-09-08 10:44:07,925.91
2021-09-08 10:45:07,923.14
2021-09-08 10:46:07,910.41
2021-09-08 10:47:07,916.93
2021-09-08 10:48:07,918.7
2021-09-08 10:49:07,919.24
2021-09-08 10:50:08,917.08
2021-09-08 10:51:07,914.85
2021-09-08 10:52:07,909.53
2021-09-08 10:53:07,918.94
2021-09-08 10:54:07,918.94
2021-09-08 10:55:07,911.29
2021-09-08 10:56:07,907.0
2021-09-08 10:57:07,913.43
2021-09-08 10:58:07,915.1
2021-09-08 10:59:07,914.17
2021-09-08 11:00:07,917.81
2021-09-08 11:01:08,921.87
2021-09-08 11:02:08,910.35
2021-09-08 11:03:07,902.88
2021-09-08 11:04:07,904.57
2021-09-08 11:05:07,896.3
2021-09-08 11:06:07,913.64
