timestamp,valor
2021-07-31 12:23:18,11.6
2021-07-31 12:24:18,11.66
2021-07-31 12:25:18,11.62
2021-07-31 12:26:18,11.97
2021-07-31 12:27:18,12.12
2021-07-31 12:28:18,11.92
2021-07-31 12:29:18,12.08
2021-07-31 12:30:18,12.06
2021-07-31 12:31:18,11.98
2021-07-31 12:32:18,12.08
2021-07-31 12:33:18,12.11
2021-07-31 12:34:18,11.89
2021-07-31 12:35:18,11.85
2021-07-31 12:36:18,11.88
2021-07-31 12:37:18,11.91
2021-07-31 12:38:18,11.91
2021-07-31 12:39:18,11.83
2021-07-31 12:40:18,11.89
2021-07-31 12:41:18,11.95
2021-07-31 12:42:18,11.59
2021-07-31 12:43:18,11.62
2021-07-31 12:44:18,11.7
2021-07-31 12:45:18,11.96
2021-07-31 12:46:18,11.97
2021-07-31 12:47:18,11.96
2021-07-31 12:48:18,11.91
2021-07-31 12:49:18,12.01
2021-07-31 12:50:18,11.91
2021-07-31 12:51:18,11.97
2021-07-31 12:52:18,12.01
2021-07-31 12:53:18,11.66
2021-07-31 12:54:18,11.57
2021-07-31 12:55:18,11.46
2021-07-31 12:56:18,11.59
2021-07-31 12:57:18,11.54
2021-07-31 12:58:18,11.58
2021-07-31 12:59:18,12.04
2021-07-31 13:00:18,11.99
2021-07-31 13:01:18,11.98
2021-07-31 13:02:18,12.14
2021-07-31 13:03:18,12.06
2021-07-31 13:04:18,12.15
2021-07-31 13:05:18,12.17
2021-07-31 13:06:18,12.2
2021-07-31 13:07:18,12.11
2021-07-31 13:08:18,12.12
2021-07-31 13:09:18,12.29
2021-07-31 13:10:18,12.12
2021-07-31 13:11:18,12.01
2021-07-31 13:12:18,12.09
2021-07-31 13:13:18,12.06
2021-07-31 13:14:18,11.95
2021-07-31 13:15:18,12.05
2021-07-31 13:16:18,11.87
2021-07-31 13:17:18,11.7
2021-07-31 13:18:18,12.02
2021-07-31 13:19:18,12.17
2021-07-31 13:20:18,12.04
2021-07-31 13:21:18,12.04
2021-07-31 13:22:18,11.95
2021-07-31 13:23:18,11.98
2021-07-31 13:24:18,11.99
2021-07-31 13:25:18,11.98
2021-07-31 13:26:18,11.98
2021-07-31 13:27:18,12.07
2021-07-31 13:28:18,12.04
2021-07-31 13:29:18,12.12
2021-07-31 13:30:18,12.15
2021-07-31 13:31:18,12.16
2021-07-31 13:32:18,12.11
2021-07-31 13:33:18,12.15
2021-07-31 13:34:18,11.83
2021-07-31 13:35:18,11.75
2021-07-31 13:36:18,12.08
2021-07-31 13:37:18,12.22
2021-07-31 13:38:18,12.21
2021-07-31 13:39:18,12.21
2021-07-31 13:40:18,12.13
2021-07-31 13:41:18,12.13
2021-07-31 13:42:18,11.98
2021-07-31 13:43:18,12.21
2021-07-31 13:44:18,12.11
2021-07-31 13:45:18,12.02
2021-07-31 13:46:18,12.02
2021-07-31 13:47:18,12.04
2021-07-31 13:48:18,12.15
2021-07-31 13:49:18,12.25
2021-07-31 13:50:18,12.11
2021-07-31 13:51:18,12.14
2021-07-31 13:52:18,12.28
2021-07-31 13:53:18,11.9
2021-07-31 13:54:18,11.81
2021-07-31 13:55:18,11.82
2021-07-31 13:56:18,12.09
2021-07-31 13:57:18,12.05
2021-07-31 13:58:18,11.96
2021-07-31 13:59:18,12.22
2021-07-31 14:00:18,12.22
2021-07-31 14:01:18,12.24
2021-07-31 14:02:18,12.29
2021-07-31 14:03:18,12.19
2021-07-31 14:04:18,12.21
2021-07-31 14:05:18,12.16
2021-07-31 14:06:18,12.1
2021-07-31 14:07:18,12.21
2021-07-31 14:08:18,12.14
2021-07-31 14:09:18,12.25
2021-07-31 14:10:18,12.13
2021-07-31 14:11:18,12.14
2021-07-31 14:12:18,12.22
2021-07-31 14:13:18,12.18
2021-07-31 14:14:18,12.25
2021-07-31 14:15:18,12.15
2021-07-31 14:16:18,12.12
2021-07-31 14:17:18,12.29
2021-07-31 14:18:18,12.24
2021-07-31 14:19:18,12.28
2021-07-31 14:20:18,12.09
2021-07-31 14:21:18,12.14
2021-07-31 14:22:18,12.25
2021-07-31 14:23:18,12.07
2021-07-31 14:24:18,12.28
2021-07-31 14:25:18,12.3
2021-07-31 14:26:18,12.04
2021-07-31 14:27:18,12.1
2021-07-31 14:28:18,12.33
2021-07-31 14:29:18,12.26
2021-07-31 14:30:18,12.25
2021-07-31 14:31:18,12.22
2021-07-31 14:32:18,12.14
2021-07-31 14:33:18,12.29
2021-07-31 14:34:18,12.18
2021-07-31 14:35:18,12.14
2021-07-31 14:36:18,12.12
2021-07-31 14:37:18,12.04
2021-07-31 14:38:18,12.27
2021-07-31 14:39:18,11.89
2021-07-31 14:40:18,11.86
2021-07-31 14:41:18,11.88
2021-07-31 14:42:18,11.84
2021-07-31 14:43:18,11.91
2021-07-31 14:44:18,11.83
2021-07-31 14:45:18,12.16
2021-07-31 14:46:18,12.23
2021-07-31 14:47:18,12.09
2021-07-31 14:48:18,12.03
2021-07-31 14:49:18,12.1
2021-07-31 14:50:18,12.11
2021-07-31 14:51:18,12.02
2021-07-31 14:52:18,12.21
2021-07-31 14:53:18,12.07
2021-07-31 14:54:18,12.01
2021-07-31 14:55:18,12.15
2021-07-31 14:56:18,12.1
2021-07-31 14:57:18,12.03
2021-07-31 14:58:18,12.07
2021-07-31 14:59:18,12.09
2021-07-31 15:00:18,12.13
2021-07-31 15:01:18,12.18
2021-07-31 15:02:18,12.06
2021-07-31 15:03:18,11.65
2021-07-31 15:04:18,11.58
2021-07-31 15:05:18,11.56
2021-07-31 15:06:18,11.43
2021-07-31 15:07:18,11.71
2021-07-31 15:08:18,11.55
