timestamp,valor
2021-08-25 10:50:17,4.77
2021-08-25 10:51:17,4.74
2021-08-25 10:52:17,4.78
2021-08-25 10:53:17,4.75
2021-08-25 10:54:17,4.77
2021-08-25 10:55:17,4.74
2021-08-25 10:56:17,4.73
2021-08-25 10:57:17,4.8
2021-08-25 10:58:17,4.71
2021-08-25 10:59:17,4.74
2021-08-25 11:00:17,1.84
2021-08-25 11:01:17,4.74
2021-08-25 11:02:17,4.74
2021-08-25 11:03:17,4.74
2021-08-25 11:04:17,4.74
2021-08-25 11:05:17,4.77
2021-08-25 11:06:18,4.71
2021-08-25 11:07:18,4.72
2021-08-25 11:08:17,2.4
2021-08-25 11:09:17,4.75
2021-08-25 11:10:18,4.73
2021-08-25 11:11:18,4.8
2021-08-25 11:12:18,4.76
2021-08-25 11:13:18,4.73
2021-08-25 11:14:18,4.8
2021-08-25 11:15:18,4.71
2021-08-25 11:16:18,4.72
2021-08-25 11:17:18,4.72
2021-08-25 11:18:17,4.7
2021-08-25 11:19:18,4.73
2021-08-25 11:20:17,4.75
2021-08-25 11:21:17,4.75
2021-08-25 11:22:18,4.79
2021-08-25 11:23:17,4.76
2021-08-25 11:24:18,4.73
2021-08-25 11:25:18,4.73
2021-08-25 11:26:18,4.76
2021-08-25 11:27:18,4.73
2021-08-25 11:28:17,4.76
2021-08-25 11:29:17,4.75
2021-08-25 11:30:17,4.73
2021-08-25 11:31:17,4.76
2021-08-25 11:32:17,4.74
2021-08-25 11:33:17,4.75
2021-08-25 11:34:17,4.8
2021-08-25 11:35:17,4.75
2021-08-25 11:36:17,4.69
2021-08-25 11:37:17,4.69
2021-08-25 11:38:17,4.71
2021-08-25 11:39:17,4.66
2021-08-25 11:40:17,4.66
2021-08-25 11:41:17,4.71
2021-08-25 11:42:17,4.72
2021-08-25 11:43:17,4.71
2021-08-25 11:44:17,4.75
2021-08-25 11:45:17,4.7
2021-08-25 11:46:17,4.71
2021-08-25 11:47:17,4.76
2021-08-25 11:48:17,4.71
2021-08-25 11:49:17,4.7
2021-08-25 11:50:17,4.72
2021-08-25 11:51:17,4.69
2021-08-25 11:52:17,4.7
2021-08-25 11:53:17,4.73
2021-08-25 11:54:18,4.74
2021-08-25 11:55:18,4.71
2021-08-25 11:56:18,4.78
2021-08-25 11:57:18,4.72
2021-08-25 11:58:18,4.73
2021-08-25 11:59:18,4.71
2021-08-25 12:00:18,4.83
2021-08-25 12:01:18,4.72
2021-08-25 12:02:18,4.79
2021-08-25 12:03:18,4.72
2021-08-25 12:04:18,4.72
2021-08-25 12:05:18,4.78
2021-08-25 12:06:18,4.59
2021-08-25 12:07:18,4.71
2021-08-25 12:08:18,4.71
2021-08-25 12:09:18,4.72
2021-08-25 12:10:17,4.76
2021-08-25 12:11:18,4.75
2021-08-25 12:12:18,4.7
2021-08-25 12:13:18,4.8
2021-08-25 12:14:18,4.72
2021-08-25 12:15:18,4.82
2021-08-25 12:16:18,4.65
2021-08-25 12:17:18,4.82
2021-08-25 12:18:18,4.8
2021-08-25 12:19:18,4.78
2021-08-25 12:20:18,4.81
2021-08-25 12:21:18,4.69
2021-08-25 12:22:18,4.75
2021-08-25 12:23:18,4.76
2021-08-25 12:24:18,4.72
2021-08-25 12:25:18,4.74
2021-08-25 12:26:17,4.71
2021-08-25 12:27:17,4.73
2021-08-25 12:28:17,4.71
2021-08-25 12:29:17,4.84
2021-08-25 12:30:17,4.81
2021-08-25 12:31:17,1.21
2021-08-25 12:32:17,4.56
2021-08-25 12:33:17,4.79
2021-08-25 12:34:17,4.8
2021-08-25 12:35:17,4.78
2021-08-25 12:36:17,4.76
2021-08-25 12:37:17,4.78
2021-08-25 12:38:17,4.77
2021-08-25 12:39:17,4.76
2021-08-25 12:40:17,4.75
2021-08-25 12:41:17,4.75
2021-08-25 12:42:17,4.8
2021-08-25 12:43:17,4.89
2021-08-25 12:44:17,4.89
2021-08-25 12:45:17,4.89
2021-08-25 12:46:17,4.89
2021-08-25 12:47:17,4.89
2021-08-25 12:48:17,4.96
2021-08-25 12:49:17,5.03
2021-08-25 12:50:18,5.09
2021-08-25 12:51:17,5.18
2021-08-25 12:52:17,4.8
2021-08-25 12:53:17,4.8
2021-08-25 12:54:17,4.84
2021-08-25 12:55:17,4.76
2021-08-25 12:56:17,4.77
2021-08-25 12:57:17,4.79
2021-08-25 12:58:17,4.77
2021-08-25 12:59:17,4.79
2021-08-25 13:00:17,4.76
2021-08-25 13:01:17,4.83
2021-08-25 13:02:17,4.84
2021-08-25 13:03:17,4.27
2021-08-25 13:04:17,4.77
2021-08-25 13:05:17,4.74
2021-08-25 13:06:17,4.74
2021-08-25 13:07:17,4.37
2021-08-25 13:08:17,3.77
2021-08-25 13:09:17,3.71
2021-08-25 13:10:18,4.7
2021-08-25 13:11:17,4.71
2021-08-25 13:12:17,4.72
2021-08-25 13:13:17,4.83
2021-08-25 13:14:17,4.81
2021-08-25 13:15:17,4.66
2021-08-25 13:16:17,4.81
2021-08-25 13:17:17,4.79
2021-08-25 13:18:17,4.81
2021-08-25 13:19:17,4.79
2021-08-25 13:20:17,4.57
2021-08-25 13:21:17,4.82
2021-08-25 13:22:17,4.8
2021-08-25 13:23:17,4.77
2021-08-25 13:24:17,4.77
2021-08-25 13:25:17,4.75
2021-08-25 13:26:17,4.74
2021-08-25 13:27:17,4.74
2021-08-25 13:28:17,4.74
2021-08-25 13:29:17,4.72
2021-08-25 13:30:17,4.71
2021-08-25 13:31:17,4.69
2021-08-25 13:32:17,4.71
2021-08-25 13:33:17,4.68
2021-08-25 13:34:17,4.7
2021-08-25 13:35:17,4.79
2021-08-25 13:36:17,4.82
2021-08-25 13:37:17,4.82
2021-08-25 13:38:17,4.77
2021-08-25 13:39:17,4.77
2021-08-25 13:40:17,4.78
2021-08-25 13:41:17,4.78
2021-08-25 13:42:17,4.76
2021-08-25 13:43:17,4.7
2021-08-25 13:44:17,4.72
2021-08-25 13:45:17,4.77
2021-08-25 13:46:17,4.82
2021-08-25 13:47:17,4.76
2021-08-25 13:48:17,4.82
2021-08-25 13:49:17,4.77
2021-08-25 13:50:17,4.78
2021-08-25 13:51:17,4.71
2021-08-25 13:52:17,4.73
2021-08-25 13:53:17,4.74
2021-08-25 13:54:17,4.76
2021-08-25 13:55:17,4.74
2021-08-25 13:56:17,4.62
2021-08-25 13:57:17,4.78
2021-08-25 13:58:17,4.75
2021-08-25 13:59:17,4.81
2021-08-25 14:00:17,4.75
2021-08-25 14:01:17,4.76
2021-08-25 14:02:17,4.75
2021-08-25 14:03:17,4.71
2021-08-25 14:04:17,4.75
2021-08-25 14:05:17,4.77
2021-08-25 14:06:17,4.71
2021-08-25 14:07:17,4.76
2021-08-25 14:08:17,4.71
2021-08-25 14:09:17,4.71
2021-08-25 14:10:17,4.82
2021-08-25 14:11:17,4.77
2021-08-25 14:12:17,4.59
2021-08-25 14:13:17,4.71
2021-08-25 14:14:17,4.66
2021-08-25 14:15:17,4.8
2021-08-25 14:16:17,4.69
2021-08-25 14:17:17,4.75
2021-08-25 14:18:17,4.75
2021-08-25 14:19:17,4.72
2021-08-25 14:20:17,4.71
2021-08-25 14:21:17,4.71
2021-08-25 14:22:17,4.7
2021-08-25 14:23:17,4.75
2021-08-25 14:24:18,4.77
2021-08-25 14:25:17,4.74
2021-08-25 14:26:17,4.74
2021-08-25 14:27:17,4.74
2021-08-25 14:28:17,4.65
2021-08-25 14:29:17,4.73
2021-08-25 14:30:17,4.6
2021-08-25 14:31:17,4.56
2021-08-25 14:32:17,4.57
2021-08-25 14:33:17,4.44
2021-08-25 14:34:17,4.42
2021-08-25 14:35:17,4.49
2021-08-25 14:36:17,4.41
2021-08-25 14:37:19,4.52
2021-08-25 14:38:19,4.52
2021-08-25 14:39:22,4.53
2021-08-25 14:40:19,4.48
2021-08-25 14:41:20,4.74
2021-08-25 14:42:19,4.66
2021-08-25 14:43:19,4.56
2021-08-25 14:45:19,4.71
2021-08-25 14:46:22,4.48
2021-08-25 14:47:19,4.7
2021-08-25 14:48:19,4.78
2021-08-25 14:49:20,2.01
2021-08-25 14:50:22,4.8
2021-08-25 14:51:23,4.69
2021-08-25 14:52:19,4.65
2021-08-25 14:53:17,4.65
2021-08-25 14:54:17,4.62
2021-08-25 14:55:17,4.61
2021-08-25 14:56:17,4.6
2021-08-25 14:57:17,4.61
2021-08-25 14:58:17,4.59
2021-08-25 14:59:18,4.6
2021-08-25 15:00:18,4.6
2021-08-25 15:01:17,4.29
2021-08-25 15:02:17,4.66
2021-08-25 15:03:17,4.68
2021-08-25 15:04:17,5.1
2021-08-25 15:05:17,4.69
2021-08-25 15:06:17,3.78
2021-08-25 15:07:17,3.71
2021-08-25 15:08:18,4.86
2021-08-25 15:09:18,4.35
2021-08-25 15:10:18,3.94
2021-08-25 15:11:17,3.6
2021-08-25 15:12:17,4.69
2021-08-25 15:13:17,3.68
2021-08-25 15:14:17,4.94
2021-08-25 15:15:18,4.84
2021-08-25 15:16:17,3.76
2021-08-25 15:17:17,5.14
2021-08-25 15:18:17,4.63
2021-08-25 15:19:17,4.86
2021-08-25 15:20:17,4.06
2021-08-25 15:21:17,3.75
2021-08-25 15:22:17,5.07
2021-08-25 15:23:17,1.49
2021-08-25 15:24:17,4.21
2021-08-25 15:25:17,4.91
2021-08-25 15:26:18,4.85
2021-08-25 15:27:17,4.86
2021-08-25 15:28:18,4.83
2021-08-25 15:29:18,3.81
2021-08-25 15:30:18,5.0
2021-08-25 15:31:17,4.99
2021-08-25 15:32:18,4.97
2021-08-25 15:33:17,4.97
2021-08-25 15:34:17,4.96
2021-08-25 15:35:17,4.98
2021-08-25 15:36:18,5.03
2021-08-25 15:37:17,5.12
2021-08-25 15:38:17,5.19
2021-08-25 15:39:17,5.28
2021-08-25 15:40:18,5.35
2021-08-25 15:41:17,5.42
2021-08-25 15:42:17,5.48
2021-08-25 15:43:17,5.55
2021-08-25 15:44:17,5.61
2021-08-25 15:45:17,5.65
2021-08-25 15:46:17,5.65
2021-08-25 15:47:17,5.63
2021-08-25 15:48:17,5.61
2021-08-25 15:49:18,5.61
2021-08-25 15:50:18,4.77
2021-08-25 15:51:18,4.95
2021-08-25 15:52:17,4.94
2021-08-25 15:53:18,4.95
2021-08-25 15:54:17,4.94
2021-08-25 15:55:17,4.95
2021-08-25 15:56:17,4.95
2021-08-25 15:57:17,4.95
2021-08-25 15:58:18,4.96
2021-08-25 15:59:17,4.96
2021-08-25 16:00:18,4.95
2021-08-25 16:01:17,4.96
2021-08-25 16:02:17,4.95
2021-08-25 16:03:18,4.94
2021-08-25 16:04:17,4.95
2021-08-25 16:05:17,4.94
2021-08-25 16:06:17,4.95
2021-08-25 16:07:17,4.95
2021-08-25 16:08:19,4.93
2021-08-25 16:09:18,4.93
2021-08-25 16:10:17,4.93
2021-08-25 16:11:18,4.92
2021-08-25 16:12:18,4.89
2021-08-25 16:13:17,4.89
2021-08-25 16:14:17,4.9
2021-08-25 16:15:17,4.87
2021-08-25 16:16:17,4.86
2021-08-25 16:17:18,4.86
2021-08-25 16:18:17,4.85
2021-08-25 16:19:17,4.84
2021-08-25 16:20:17,4.83
2021-08-25 16:21:18,4.84
2021-08-25 16:22:17,4.82
2021-08-25 16:23:17,4.83
2021-08-25 16:24:17,4.8
2021-08-25 16:25:18,4.8
2021-08-25 16:26:17,4.81
2021-08-25 16:27:18,4.8
2021-08-25 16:28:18,4.77
2021-08-25 16:29:17,4.79
2021-08-25 16:30:18,4.78
2021-08-25 16:31:17,4.77
2021-08-25 16:32:18,4.76
2021-08-25 16:33:17,4.74
2021-08-25 16:34:18,4.74
2021-08-25 16:35:18,4.73
2021-08-25 16:36:18,4.74
2021-08-25 16:37:17,4.72
2021-08-25 16:38:17,4.72
2021-08-25 16:39:17,4.72
2021-08-25 16:40:17,4.71
2021-08-25 16:41:17,4.69
2021-08-25 16:42:17,4.7
2021-08-25 16:43:17,4.69
2021-08-25 16:44:17,4.68
2021-08-25 16:45:17,4.67
2021-08-25 16:46:17,4.68
2021-08-25 16:47:17,4.65
2021-08-25 16:48:17,4.65
2021-08-25 16:49:17,4.64
2021-08-25 16:50:17,4.64
2021-08-25 16:51:17,4.63
2021-08-25 16:52:17,4.61
2021-08-25 16:53:17,4.62
2021-08-25 16:54:17,4.6
2021-08-25 16:55:17,4.61
2021-08-25 16:56:17,4.58
2021-08-25 16:57:17,4.59
2021-08-25 16:58:17,4.57
2021-08-25 16:59:18,4.56
2021-08-25 17:00:17,4.55
2021-08-25 17:01:17,4.55
2021-08-25 17:02:17,4.56
2021-08-25 17:03:17,4.55
2021-08-25 17:04:17,4.53
2021-08-25 17:05:17,4.52
2021-08-25 17:06:17,4.52
2021-08-25 17:07:17,4.53
2021-08-25 17:08:17,4.5
2021-08-25 17:09:17,4.49
2021-08-25 17:10:17,4.49
